Facility_ID,Inspection_Num,Inspection_Date,Inspection_Type,Location_Type,Worksheet_Type,License_Number,Status
001t000000L0T9LAAV,INSP-0162459,10/28/2025,Compliance (Annual),Manufacture Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0135867,7/9/2025,Compliance (Annual),Retail Site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0135866,7/9/2025,Compliance (Annual),Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0130913,5/7/2025,Compliance (Annual),Cultivation Off-site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0051582,12/26/2024,Complaint,Retail Site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0051581,12/26/2024,Complaint,Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0050938,12/3/2024,Compliance (Annual),Manufacture Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0047010,8/13/2024,Complaint,Retail Site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0047009,8/13/2024,Complaint,Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0046784,8/7/2024,Compliance (Annual),Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0046785,8/7/2024,Compliance (Annual),Retail Site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0046079,7/17/2024,Compliance (Annual),Cultivation Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0046078,7/17/2024,Compliance (Annual),Cultivation Off-site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0039408,2/21/2024,Compliance (Annual),Manufacture Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0035148,11/29/2023,Compliance (Annual),Cultivation Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0035146,11/29/2023,Compliance (Annual),Cultivation Off-site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0034633,11/14/2023,Initial Monitoring,Retail Site,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0034631,11/14/2023,Initial Monitoring,Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0033098,10/4/2023,Compliance (Initial),Retail Site,Establishment,00000098ESAA47054477,Complete
001t000000L0T9LAAV,INSP-0033097,10/4/2023,Compliance (Initial),Dispensary,Dispensary,00000002DCJK00811479,Complete
001t000000L0T9LAAV,INSP-0027205,5/10/2023,Compliance (Annual),Manufacture Site,Establishment,00000098ESAA47054477,Complete
