Facility_ID,Inspection_Num,Inspection_Date,Inspection_Type,Location_Type,Worksheet_Type,License_Number,Status
001t000000L0TA8AAN,INSP-0169197,2/27/2026,Compliance (Annual),Retail Site,Establishment,00000019ESXY11403163,Complete
001t000000L0TA8AAN,INSP-0169198,2/27/2026,Compliance (Annual),Retail Site,Dispensary,00000063DCTB00283389,Complete
001t000000L0TA8AAN,INSP-0131460,5/13/2025,Compliance (Annual),Retail Site,Establishment,00000019ESXY11403163,Complete
001t000000L0TA8AAN,INSP-0131461,5/13/2025,Compliance (Annual),Retail Site,Dispensary,00000063DCTB00283389,Complete
001t000000L0TA8AAN,INSP-0044991,6/13/2024,Compliance (Annual),Retail Site,Establishment,00000019ESXY11403163,Complete
001t000000L0TA8AAN,INSP-0044992,6/13/2024,Compliance (Annual),Retail Site,Dispensary,00000063DCTB00283389,Complete
001t000000L0TA8AAN,INSP-0029696,7/14/2023,Compliance (Annual),Retail Site,Establishment,00000019ESXY11403163,Complete
001t000000L0TA8AAN,INSP-0029697,7/14/2023,Compliance (Annual),Retail Site,Dispensary,00000063DCTB00283389,Complete
