Facility_ID,Inspection_Num,Inspection_Date,Inspection_Type,Location_Type,Worksheet_Type,License_Number,Status
0018y0000082EqXAAU,INSP-0163984,11/26/2025,Initial Monitoring,Cultivation Off-site,Dispensary,0000144DRCUM87865142,POC
0018y0000082EqXAAU,INSP-0161276,10/9/2025,Compliance (Initial),Cultivation Off-site,Dispensary,0000144DRCUM87865142,Complete
0018y0000082EqXAAU,INSP-0137785,8/1/2025 - 8/4/2025,Compliance (Annual),Dispensary,Dispensary,0000144DRCUM87865142,Complete
0018y0000082EqXAAU,INSP-0048365,9/20/2024,Initial Monitoring,Dispensary,Dispensary,0000144DRCUM87865142,Complete
0018y0000082EqXAAU,INSP-0047283,8/20/2024,Compliance (Initial),Dispensary,Dispensary,0000144DRCUM87865142,Complete
