Facility_ID,Inspection_Num,Inspection_Date,Inspection_Type,Location_Type,Worksheet_Type,License_Number,Status
0018y000004czqsAAA,INSP-0155958,8/6/2025,Compliance (Annual),Retail Site,Establishment,0000152ESTNJ52349435,Complete
0018y000004czqsAAA,INSP-0048138,9/20/2024,Compliance (Annual),Retail Site,Establishment,0000152ESTNJ52349435,Complete
0018y000004czqsAAA,INSP-0043196,5/1/2024,Complaint,Retail Site,Establishment,0000152ESTNJ52349435,Complete
0018y000004czqsAAA,INSP-0034317,11/27/2023,Initial Monitoring,Retail Site,Establishment,0000152ESTNJ52349435,Complete
0018y000004czqsAAA,INSP-0033310,10/5/2023,Compliance (Initial),Retail Site,Establishment,0000152ESTNJ52349435,Complete
