Facility_ID,Inspection_Num,Inspection_Date,Inspection_Type,Location_Type,Worksheet_Type,License_Number,Status
0018y000004c9V3AAI,INSP-0129840,5/7/2025,Compliance (Annual),Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0052302,1/30/2025,Modification,Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0047400,9/19/2024,Initial Monitoring,Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0046307,7/30/2024,Compliance (Initial),Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0045632,7/17/2024,Compliance (Annual),Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0033949,11/28/2023,Initial Monitoring,Retail Site,Establishment,0000155ESTWD37312465,Complete
0018y000004c9V3AAI,INSP-0032597,10/3/2023,Compliance (Initial),Retail Site,Establishment,0000155ESTWD37312465,Complete
